Sec	mm	kN
14.405273	-9.8045025	28.32773
14.504883	-9.680521	28.519024
14.604492	-9.6137619	28.97813
14.704102	-9.4993172	29.284201
14.803711	-9.4134836	29.590271
14.90332	-9.327651	29.858082
15.00293	-9.2132063	29.819822
15.102539	-9.1369095	30.278929
15.202148	-8.9938545	30.661516
15.301758	-8.9270954	30.929327
15.401367	-8.8221874	31.426691
15.500977	-8.7363548	31.732761
15.600586	-8.5742245	32.000572
15.700195	-8.5360765	32.191868
15.799805	-8.4597807	32.421417
15.899414	-8.3167248	33.110077
15.999023	-8.1736698	33.492664
16.098633	-8.1259842	33.645699
16.198242	-8.0115395	34.104805
16.297852	-7.9733915	34.487392
16.397461	-7.8398733	34.946499
16.49707	-7.7158918	35.635155
16.59668	-7.5823731	36.132519
16.696289	-7.534688	36.132519
16.795898	-7.3916326	36.706402
16.895508	-7.3344107	37.088989
16.995117	-7.200892	37.70113
17.094727	-7.1055217	38.619339
17.194336	-6.972003	39.040184
17.293945	-6.9433923	39.728844
17.393555	-6.8384848	39.84362
17.493164	-6.6858921	40.608795
17.592773	-6.5905218	41.297451
17.692383	-6.4856143	42.406956
17.791992	-6.3425589	42.827805
17.891602	-6.3044109	43.592979
17.991211	-6.1995034	44.472931
18.09082	-6.0850592	45.04681
18.19043	-6.0182996	46.041538
18.290039	-5.9515405	46.883232
18.389648	-5.808485	47.763184
18.489258	-5.7226515	48.490101
18.588867	-5.6368184	49.943935
18.688477	-5.5223742	50.785625
18.788086	-5.493763	51.742096
18.887695	-5.3507075	52.201202
18.987305	-5.2076516	53.884586
19.086914	-5.1218185	55.338421
19.186523	-5.0264482	56.447926
19.286133	-4.9215407	57.748722
19.385742	-4.8547816	58.590416
19.485352	-4.702189	59.929474
19.584961	-4.6735778	60.96246
19.68457	-4.4637632	62.684105
19.78418	-4.4256148	64.176193
19.883789	-4.3016334	65.438736
19.983398	-4.1967263	67.083862
20.083008	-4.12043	68.346397
20.182617	-4.0155225	69.95327
20.282227	-3.891541	71.560135
20.381836	-3.8247819	72.746162
20.481445	-3.6817265	74.544319
20.581055	-3.6531153	76.11293
20.680664	-3.5291338	78.025871
20.780273	-3.3765411	79.556221
20.879883	-3.328856	80.895279
20.979492	-3.2430227	83.114288
21.079102	-3.1476524	84.644638
21.178711	-2.9855227	86.634094
21.27832	-2.8710785	88.547028
21.37793	-2.8043191	90.192154
21.477539	-2.6898749	92.37291
21.577148	-2.6612637	94.438881
21.676758	-2.5182083	96.31356
21.776367	-2.3942268	97.958687
21.875977	-2.3751526	99.565552
21.975586	-2.2130232	102.32018
22.075195	-2.1271899	103.85053
22.174805	-2.0129552	105.91651
22.274414	-1.9464897	108.28855
22.374023	-1.851539	109.85716
22.473633	-1.7470932	112.11443
22.573242	-1.6521425	114.10388
22.672852	-1.4337559	116.89677
22.772461	-1.4052706	118.5419
22.87207	-1.3008249	120.83743
22.97168	-1.2058741	123.05643
23.071289	-1.1678939	124.58678
23.170898	-0.99698257	127.30316
23.270508	-0.89253676	129.6752
23.370117	-0.88304168	131.54988
23.469727	-0.69314027	134.34277
23.569336	-0.62667477	136.63831
23.668945	-0.48424873	139.35468
23.768555	-0.42727828	141.15283
23.868164	-0.33232757	143.14229
23.967773	-0.20889166	145.93518
24.067383	-0.12343602	147.88638
24.166992	-9.3946397e-08	150.87056
24.266602	0.094950616	153.51042
24.366211	0.1329309	155.69116
24.46582	0.22788161	157.60411
24.56543	0.31333727	159.24924
24.665039	0.52222884	162.92207
24.764648	0.56970417	165.37064
24.864258	0.67414993	168.31656
24.963867	0.70263517	169.96169
25.063477	0.78809083	172.60155
25.163086	0.98748732	174.70576
25.262695	1.0919331	176.88652
25.362305	1.1489035	179.22031
25.461914	1.2628443	182.12798
25.561523	1.3483	185.22693
25.661133	1.4337556	188.28763
25.760742	1.5382015	190.39186
25.860352	1.6521423	192.72565
25.959961	1.6901226	195.28899
26.05957	1.8420438	196.89586
26.15918	1.9844698	199.88004
26.258789	2.0889156	202.86423
26.358398	2.1458859	205.65712
26.458008	2.2598269	208.22046
26.557617	2.3832629	210.55423
26.657227	2.4497283	213.53842
26.756836	2.4592233	214.72444
26.856445	2.6491249	217.63211
26.956055	2.7535706	220.84584
27.055664	2.8770065	223.33266
27.155273	2.9624622	226.20207
27.254883	3.0479178	228.3063
27.354492	3.1808488	231.59656
27.454102	3.2568092	233.43298
27.553711	3.3707502	235.57547
27.65332	3.4277205	238.86572
27.75293	3.5606515	241.35254
27.852539	3.6366122	243.87762
27.952148	3.7600482	246.28792
28.051758	3.8360085	248.88953
28.151367	3.9214642	251.49112
28.250977	4.0069199	253.48058
28.350586	4.1778312	256.2352
28.450195	4.2348018	259.44894
28.549805	4.3867226	261.6297
28.649414	4.4626832	264.34607
28.749023	4.5291491	266.52682
28.848633	4.6146045	270.08487
28.948242	4.7665257	271.46219
29.047852	4.8519812	273.45166
29.147461	4.9564271	276.35931
29.24707	5.0988531	279.11395
29.34668	5.1273384	281.67728
29.446289	5.203299	283.66675
29.545898	5.3362298	286.07703
29.645508	5.5071411	289.29077
29.745117	5.5736065	291.16547
29.844727	5.6210818	293.92007
29.944336	5.7065377	297.17209
30.043945	5.8869438	298.97025
30.143555	5.8869438	300.42407
30.243164	6.0578551	302.79611
30.342773	6.1338158	305.85681
30.442383	6.1812911	307.96106
30.541992	6.3332124	309.87399
30.641602	6.409173	312.74341
30.741211	6.5231137	314.92416
30.84082	6.6370544	317.33444
30.94043	6.7699857	320.16559
31.040039	6.8554411	322.72894
31.139648	6.959887	324.64188
31.239258	7.0738277	326.51657
31.338867	7.1497884	329.34772
31.438477	7.1972637	331.26065
31.538086	7.2732244	333.82397
31.637695	7.4251456	334.78046
31.737305	7.491611	336.54034
31.836914	7.6245422	338.79761
31.936523	7.7289877	340.82535
32.036133	7.8239384	342.50873
32.135742	7.8904042	344.49817
32.235352	8.0233355	347.25281
32.334961	8.0992956	349.20401
32.43457	8.2132368	350.81088
32.53418	8.327177	352.34122
32.633789	8.4221277	355.78452
32.733398	8.4696035	357.5444
32.833008	8.5930395	359.57214
32.932617	8.7449608	361.25552
33.032227	8.8114262	363.78061
33.131836	8.9158716	365.23444
33.231445	8.9918318	366.61176
33.331055	9.1532488	368.9838
33.430664	9.2861795	370.97324
33.530273	9.2861795	372.61838
33.629883	9.4191103	374.76086
33.729492	9.5045662	377.24768
33.829102	9.6185074	379.65799
33.928711	9.7324476	381.07355
34.02832	9.7894182	383.1778
34.12793	9.9033594	384.13425
34.227539	10.007805	386.08545
34.327148	10.11225	388.2662
34.426758	10.197706	390.17914
34.526367	10.330637	392.51294
34.625977	10.416093	394.27283
34.725586	10.482558	395.30582
34.825195	10.615489	397.75439
34.924805	10.71044	399.97339
35.024414	10.843371	401.65677
35.124023	10.871857	402.34543
35.223633	10.957312	404.3349
35.323242	11.137718	406.20956
35.422852	11.204184	408.27554
35.522461	11.337115	410.53281
35.62207	11.432066	412.10141
35.72168	11.432066	413.74655
35.821289	11.688433	415.65948
35.920898	11.735908	417.11331
36.020508	11.840354	419.10278
36.120117	11.916314	421.05396
36.219727	12.02076	421.85739
36.319336	12.11571	424.2677
36.418945	12.229651	425.68329
36.518555	12.286622	427.55795
36.618164	12.419553	429.16483
36.717773	12.523998	430.80997
36.817383	12.609454	432.22552
36.916992	12.73289	434.71234
37.016602	12.875317	436.39572
37.116211	12.903802	437.3522
37.21582	12.979762	438.92081
37.31543	13.169663	440.83374
37.415039	13.217139	441.86673
37.514648	13.35007	443.89444
37.614258	13.454515	446.26651
37.713867	13.492496	446.9169
37.813477	13.549466	448.82983
37.913086	13.710882	450.20715
38.012695	13.786843	452.80875
38.112305	13.900784	453.26785
38.211914	14.00523	454.72168
38.311523	14.08119	456.82593
38.411133	14.166646	458.47104
38.510742	14.271091	460.49875
38.610352	14.432508	462.25867
38.709961	14.498974	463.59772
38.80957	14.574934	465.05154
38.90918	14.764835	465.81674
39.008789	14.793321	467.76791
39.108398	14.888271	469.10699
39.208008	14.992717	471.44077
39.307617	15.059183	472.85635
39.407227	15.192114	474.15714
39.506836	15.306054	475.72574
39.606445	15.457975	476.49094
39.706055	15.533937	478.09778
39.805664	15.571917	480.3168
39.905273	15.695353	481.73236
40.004883	15.780808	482.95667
40.104492	15.913739	484.02789
40.204102	16.027679	485.48172
40.303711	16.16061	486.55298
40.40332	16.246067	488.23636
40.50293	16.322027	490.18756
40.602539	16.378998	491.90921
40.702148	16.511929	493.63086
40.801758	16.587889	495.08469
40.901367	16.720819	496.42374
41.000977	16.85375	498.10712
41.100586	16.863247	498.75754
41.200195	17.005672	501.05304
41.299805	17.091127	502.54514
41.399414	17.167088	503.42508
41.499023	17.30002	505.185
41.598633	17.404465	506.7536
41.698242	17.47093	508.36047
41.797852	17.632347	509.77606
41.897461	17.698812	509.8143
41.99707	17.793764	512.68372
42.09668	17.869724	513.90802
42.196289	18.002655	515.82092
42.295898	18.097605	517.35126
42.395508	18.211546	518.91992
42.495117	18.344477	520.67981
42.594727	18.420439	521.13892
42.694336	18.467913	522.66925
42.793945	18.55337	523.24316
42.893555	18.667309	524.62042
42.993164	18.724279	526.80121
43.092773	18.904686	528.10199
43.192383	18.990143	529.63232
43.291992	19.075598	530.62708
43.391602	19.151558	531.2392
43.491211	19.265499	533.53473
43.59082	19.39843	535.25641
43.69043	19.464895	536.90149
43.790039	19.559847	538.2406
43.889648	19.673788	539.12054
43.989258	19.768738	541.56909
44.088867	19.901669	541.60736
44.188477	19.987125	544.13245
44.288086	20.063086	545.28021
44.387695	20.139046	545.9306
44.487305	20.281471	548.45569
44.586914	20.357433	549.41211
44.686523	20.452383	551.40161
44.786133	20.594809	552.31982
44.885742	20.680265	553.04669
44.985352	20.756226	555.57178
45.084961	20.879662	555.87787
45.18457	20.984108	557.86731
45.28418	21.069563	558.74725
45.383789	21.183504	559.47418
45.483398	21.268959	560.8515
45.583008	21.411385	561.80798
45.682617	21.47785	563.10876
45.782227	21.496841	564.14178
45.881836	21.696238	565.09821
45.981445	21.772198	567.47028
46.081055	21.886139	568.46503
46.180664	22.01907	569.95709
46.280273	22.066545	571.71698
46.379883	22.170992	571.6405
46.479492	22.227961	572.71173
46.579102	22.398872	573.78296
46.678711	22.465338	575.81067
46.77832	22.569784	576.92017
46.87793	22.664734	577.64709
46.977539	22.759686	579.25397
47.077148	22.84514	579.82788
47.176758	22.978071	580.74603
47.276367	23.054033	582.16162
47.375977	23.167973	582.81201
47.475586	23.243935	584.2276
47.575195	23.357874	584.68671
47.674805	23.443331	586.02576
47.774414	23.528786	586.59967
47.874023	23.652222	586.82922
47.973633	23.775658	587.90045
48.073242	23.842123	588.85693
48.172852	23.956064	589.16296
0.1484375	24.032024	533.99384
0.24804688	23.918083	526.26556
0.34765625	23.880104	515.13226
0.44726563	23.737679	504.76416
0.546875	23.604746	493.6691
0.64648438	23.53828	484.67828
0.74609375	23.452826	475.53445
0.84570313	23.32939	467.6149
0.9453125	23.215448	460.07791
1.0449219	23.167973	452.00531
1.1445313	23.092012	443.8562
1.2441406	22.968576	435.55405
1.34375	22.883121	428.0936
1.4433594	22.78817	421.28351
1.5429688	22.645744	412.67529
1.6425781	22.598269	405.67395
1.7421875	22.484329	398.17523
1.8417969	22.389378	390.29391
1.9414063	22.332407	382.83347
2.0410156	22.152	375.21997
2.140625	22.133011	368.71597
2.2402344	21.952604	361.67636
2.3398438	21.838663	355.40192
2.4394531	21.762703	348.7449
2.5390625	21.601286	340.90186
2.6386719	21.582296	333.67096
2.7382813	21.40189	327.28174
2.8378906	21.335424	319.93604
2.9375	21.268959	314.80939
3.0371094	21.136028	307.73151
3.1367188	21.069563	302.37527
3.2363281	20.984108	295.67999
3.3359375	20.927137	289.6351
3.4355469	20.756226	284.96753
3.5351563	20.661274	278.73135
3.6347656	20.547335	273.03079
3.734375	20.471373	268.478
3.8339844	20.395412	262.8157
3.9335938	20.281471	258.569
4.0332031	20.158035	254.24574
4.1328125	20.101065	250.03728
4.2324219	19.930155	244.79584
4.3320313	19.854193	240.66388
4.4316406	19.787727	236.64671
4.53125	19.635807	232.51477
4.6308594	19.597826	228.26805
4.7304688	19.47439	224.28914
4.8300781	19.388935	219.35376
4.9296875	19.265499	215.14529
5.0292969	19.113579	210.4012
5.1289063	19.037617	206.26926
5.2285156	18.999638	202.71118
5.328125	18.895191	198.57924
5.4277344	18.771755	194.33252
5.5273438	18.648319	190.00928
5.6269531	18.572359	186.10689
5.7265625	18.496399	182.24275
5.8261719	18.325487	177.84299
5.9257813	18.372963	174.85881
6.0253906	18.211546	171.30074
6.125	18.08811	167.78093
6.2246094	17.974169	163.68724
6.3242188	17.888714	159.24924
6.4238281	17.765278	155.99724
6.5234375	17.632347	152.32439
6.6230469	17.556387	148.72807
6.7226563	17.442446	144.86394
6.8222656	17.347494	141.07631
6.921875	17.290524	137.36522
7.0214844	17.176584	134.38103
7.1210938	17.129108	131.32033
7.2207031	16.929712	127.2649
7.3203125	16.863247	123.40076
7.4199219	16.806276	120.79917
7.5195313	16.673346	117.04981
7.6191406	16.597383	113.68304
7.71875	16.530918	110.69885
7.8183594	16.445463	107.10253
7.9179688	16.303038	103.73576
8.0175781	16.208086	100.59854
8.1171875	16.046671	98.073463
8.2167969	16.00869	94.821465
8.3164063	15.866263	91.301659
8.4160156	15.771313	88.470512
8.515625	15.695353	85.486328
8.6152344	15.562422	82.655182
8.7148438	15.495956	79.785774
8.8144531	15.438986	76.916367
8.9140625	15.287065	74.506065
9.0136719	15.211103	71.407104
9.1132813	15.125648	68.116852
9.2128906	15.030698	65.132668
9.3125	14.850291	62.492809
9.4121094	14.821806	60.388577
9.5117188	14.650895	57.672203
9.6113281	14.603419	54.955833
9.7109375	14.508469	52.545528
9.8105469	14.460993	50.441299
9.9101563	14.309072	47.53363
10.009766	14.233111	45.04681
10.109375	14.128666	42.980839
10.208984	13.976745	40.608795
10.308594	13.891289	38.045456
10.408203	13.815329	35.941227
10.507813	13.653913	33.224854
10.607422	13.549466	30.81455
10.707031	13.483001	28.97813
10.806641	13.38805	26.988674
10.90625	13.245625	24.807924
11.005859	13.198149	22.971504
11.105469	13.112693	20.829012
11.205078	12.960772	18.916075
11.304688	12.913297	16.850101
11.404297	12.875317	15.472785
11.503906	12.685415	13.253777
11.603516	12.599959	11.493874
11.703125	12.514503	9.8104877
11.802734	12.400563	8.0505848
11.902344	12.305612	6.370739
12.001953	12.201166	4.997406
12.101563	12.134701	3.6622212
12.201172	12.00177	2.3270364
12.300781	11.868839	0.95370346
12.400391	11.783383	-0.076296203
12.5	11.659947	-1.1825922
12.599609	11.593482	-1.9455549
12.699219	11.498531	-2.2507401
12.798828	11.38459	-3.0137026
12.898438	11.261154	-3.4714804
12.998047	11.232669	-3.5096285
13.097656	11.071253	-3.662221
13.197266	11.033273	-3.4714804
13.296875	10.947817	-3.8148136
13.396484	10.814886	-3.8148136
13.496094	10.69145	-3.5859249
13.595703	10.568014	-3.8148136
13.695313	10.520538	-4.0818505
13.794922	10.406598	-4.3870358
13.894531	10.330637	-4.5777764
13.994141	10.226192	-4.8448133
14.09375	10.102756	-5.1499982
14.193359	10.03629	-5.0737023
14.292969	9.9033594	-5.4170356
14.392578	9.8273983	-5.5696278
14.492188	9.7609329	-5.9892573
14.591797	9.5900221	-6.2562943
14.691406	9.4855757	-6.4088869
14.791016	9.4475956	-6.8285165
14.890625	9.2861795	-7.1337013
14.990234	9.2007236	-7.5914793
15.089844	9.1532488	-7.5914793
15.189453	9.0298128	-8.0111084
15.289063	8.9633474	-8.5070343
15.388672	8.7829409	-8.5070343
15.488281	8.7639503	-8.7740717
15.587891	8.5835438	-9.0029602
15.6875	8.5265741	-9.1174049
15.787109	8.3651571	-9.4607382
15.886719	8.2986917	-9.994812
15.986328	8.2037411	-10.643331
16.085938	8.0992956	-10.872219
16.185547	7.9758596	-11.177404
16.285156	7.918889	-11.635181
16.384766	7.7479777	-12.131107
16.484375	7.6815124	-12.550737
16.583984	7.5485816	-13.3137
16.683594	7.5580764	-13.618885
16.783203	7.4346404	-14.343699
16.882813	7.3017097	-14.648885
16.982422	7.2447391	-15.182959
17.082031	7.1213031	-15.488144
17.181641	7.0453424	-16.365551
17.28125	6.9029164	-16.975922
17.380859	6.8554411	-17.624439
17.480469	6.7415004	-18.23481
17.580078	6.5705891	-18.997772
17.679688	6.5136185	-19.83703
17.779297	6.4281631	-20.752586
17.878906	6.3237171	-21.706289
17.978516	6.2287664	-22.08777
18.078125	6.1053305	-23.079622
18.177734	5.9534097	-23.995178
18.277344	5.858459	-24.452955
18.376953	5.8299737	-25.406658
18.476563	5.7160325	-26.512955
18.576172	5.6685572	-27.504807
18.675781	5.5071411	-28.64925
18.775391	5.4406757	-29.374065
18.875	5.3362298	-30.632954
18.974609	5.1653185	-31.54851
19.074219	5.1273384	-32.502213
19.173828	5.0039024	-33.951843
19.273438	4.9469318	-34.867397
19.373047	4.8234959	-36.126286
19.472656	4.7095551	-36.622211
19.572266	4.6051092	-37.8811
19.671875	4.5386438	-39.216286
19.771484	4.4531884	-40.398876
19.871094	4.2917719	-41.428875
19.970703	4.1968212	-42.99295
20.070313	4.1113658	-44.061096
20.169922	4.0069199	-45.739616
20.269531	3.9499495	-46.349987
20.369141	3.7600482	-47.647022
20.46875	3.7505529	-49.020355
20.568359	3.6176219	-50.431835
20.667969	3.5226712	-51.576283
20.767578	3.4277205	-53.140354
20.867188	3.3517599	-54.437389
20.966797	3.2188289	-55.848873
21.066406	3.1333733	-56.802574
21.166016	3.0384226	-58.481094
21.265625	2.9054916	-60.197762
21.365234	2.8390262	-61.952576
21.464844	2.7440755	-63.211464
21.564453	2.6491249	-64.699242
21.664063	2.4877086	-66.606644
21.763672	2.4592233	-67.712944
21.863281	2.3547776	-69.086273
21.962891	2.2408366	-71.03183
22.0625	2.0984106	-72.519608
22.162109	2.0509353	-74.465164
22.261719	1.9464895	-75.87664
22.361328	1.7945683	-77.402573
22.460938	1.7660831	-79.386276
22.560547	1.6521423	-81.179237
22.660156	1.5571916	-82.51442
22.759766	1.4622408	-83.925903
22.859375	1.3103197	-86.062195
22.958984	1.2248641	-88.236641
23.058594	1.1014282	-89.419235
23.158203	1.0919331	-90.830711
23.257813	0.90203166	-92.776268
23.357422	0.80708092	-94.531082
23.457031	0.74061543	-96.514786
23.556641	0.66465491	-98.193306
23.65625	0.5602091	-100.02441
23.755859	0.45576331	-101.66479
23.855469	0.3323274	-103.57219
23.955078	0.27535698	-105.40331
24.054688	0.11394076	-107.15812
24.154297	0.018990049	-109.33256
24.253906	-0.056970522	-111.12552
24.353516	-0.12343602	-112.88034
24.453125	-0.26586208	-114.36811
24.552734	-0.37030786	-116.54256
24.652344	-0.47475365	-118.75515
24.751953	-0.52222902	-119.93774
24.851563	-0.61717969	-122.26478
24.951172	-0.71213043	-124.24848
25.050781	-0.84506142	-126.07959
25.150391	-0.94001216	-127.64367
25.25	-1.0824382	-129.58922
25.349609	-1.2058741	-132.0307
25.449219	-1.3008249	-133.70921
25.548828	-1.3388051	-135.54033
25.648438	-1.4812312	-137.02811
25.748047	-1.5097164	-138.78293
25.847656	-1.6521425	-141.2244
25.947266	-1.7565882	-142.86478
26.046875	-1.8230537	-145.07736
26.146484	-1.9464897	-147.06107
26.246094	-2.0224502	-148.62514
26.345703	-2.1653378	-150.53255
26.445313	-2.2225602	-152.4781
26.544922	-2.3751526	-154.57625
26.644531	-2.4514489	-156.44551
26.744141	-2.5563562	-157.81885
26.84375	-2.6612637	-159.99329
26.943359	-2.756634	-162.01514
27.042969	-2.8520043	-163.84625
27.142578	-2.9759858	-165.98254
27.242188	-3.0332081	-168.30959
27.341797	-3.1476524	-169.9118
27.441406	-3.2525599	-171.93365
27.541016	-3.3860784	-173.95551
27.640625	-3.4909856	-176.12994
27.740234	-3.5291338	-177.84662
27.839844	-3.6721892	-179.75403
27.939453	-3.7389486	-181.77588
28.039063	-3.8152449	-183.64513
28.138672	-3.9678373	-185.62883
28.238281	-4.0822816	-187.72697
28.337891	-4.1299667	-189.74883
28.4375	-4.2920966	-191.99957
28.537109	-4.3588557	-193.86884
28.636719	-4.4828372	-195.54735
28.736328	-4.5495963	-197.26402
28.835938	-4.6258926	-199.59105
28.935547	-4.7498741	-201.42216
29.035156	-4.8166332	-203.5966
29.134766	-4.912004	-205.92365
29.234375	-5.035985	-207.83105
29.333984	-5.1504297	-209.62401
29.433594	-5.2458	-211.49327
29.533203	-5.3030224	-213.82031
29.632813	-5.4651518	-215.65141
29.732422	-5.579596	-218.0166
29.832031	-5.6654296	-220.41994
29.931641	-5.7703366	-221.98401
30.03125	-5.8943181	-225.53178
30.130859	-5.9324665	-224.84512
30.230469	-6.0659847	-226.48549
30.330078	-6.1518183	-228.77438
30.429688	-6.2185774	-230.56734
30.529297	-6.37117	-232.62733
30.628906	-6.4474664	-234.30586
30.728516	-6.5714478	-236.17511
30.828125	-6.7049661	-238.61659
30.927734	-6.7049661	-240.06622
31.027344	-6.9147811	-242.04993
31.126953	-6.9624662	-243.69029
31.226563	-7.0769105	-245.97919
31.326172	-7.181818	-247.8866
31.425781	-7.2581143	-249.94659
31.525391	-7.3725586	-252.04474
31.625	-7.429781	-253.9903
31.724609	-7.5251513	-255.89771
31.824219	-7.5919104	-258.30103
31.923828	-7.6491327	-260.09399
32.023438	-7.8589473	-261.92511
32.123047	-7.9257064	-264.17584
32.222656	-8.0306139	-266.35028
32.322266	-8.1259842	-268.52475
32.421875	-8.2308912	-269.5929
32.521484	-8.345336	-272.26324
32.621094	-8.3548727	-274.2088
32.720703	-8.4883919	-276.30695
32.820313	-8.6505213	-278.90103
32.919922	-8.6886692	-280.88474
33.019531	-8.8507986	-283.4025
33.119141	-8.9557066	-284.31805
33.21875	-9.0510769	-286.53067
33.318359	-9.1655207	-289.54437
33.417969	-9.2704287	-290.61252
33.517578	-9.3085766	-293.24472
33.617188	-9.4325581	-295.49545
33.716797	-9.5470028	-297.63177
33.816406	-9.6423731	-299.42471
33.916016	-9.7282057	-301.59918
34.015625	-9.8331137	-303.69733
34.115234	-9.928484	-305.0325
34.214844	-10.014318	-307.58844
34.314453	-10.138298	-309.72473
34.414063	-10.252743	-311.63214
34.513672	-10.367188	-314.56955
34.613281	-10.453021	-315.52325
34.712891	-10.577003	-317.81213
34.8125	-10.634224	-319.98657
34.912109	-10.68191	-321.89398
35.011719	-10.805891	-323.95398
35.111328	-10.891725	-325.97583
35.210938	-11.082465	-328.26471
35.310547	-11.13015	-330.51547
35.410156	-11.244595	-331.73621
35.509766	-11.368576	-334.25397
35.609375	-11.435335	-336.46655
35.708984	-11.54978	-338.33582
35.808594	-11.626076	-340.39581
35.908203	-11.702373	-342.72287
36.007813	-11.80728	-344.47766
36.107422	-11.912187	-346.11804
36.207031	-12.036168	-347.94916
36.306641	-12.09339	-350.42877
36.40625	-12.207835	-352.18359
36.505859	-12.322279	-354.96841
36.605469	-12.455798	-356.87582
36.705078	-12.532094	-358.97397
36.804688	-12.57978	-360.84323
36.904297	-12.722835	-362.6362
37.003906	-12.808668	-364.35284
37.103516	-12.942186	-366.37469
37.203125	-12.980334	-368.54916
37.302734	-13.075705	-370.49469
37.402344	-13.247372	-372.47839
37.501953	-13.342742	-375.14877
37.601563	-13.399964	-376.8273
37.701172	-13.495335	-378.8873
37.800781	-13.590705	-380.33691
37.900391	-13.686075	-382.74026
38	-13.838668	-384.57138
38.099609	-13.886353	-386.021
38.199219	-13.981723	-388.08099
38.298828	-14.124779	-390.14099
38.398438	-14.220149	-392.69693
38.498047	-14.334594	-394.26099
38.597656	-14.468112	-395.78693
38.697266	-14.487186	-397.88507
38.796875	-14.649316	-399.33469
38.896484	-14.725612	-402.31024
38.996094	-14.811445	-404.33209
39.095703	-14.868668	-405.17136
39.195313	-15.011723	-407.30765
39.294922	-15.126167	-409.36765
39.394531	-15.212001	-410.85544
39.494141	-15.297834	-413.22061
39.59375	-15.402741	-414.51767
39.693359	-15.459964	-416.73026
39.792969	-15.574408	-418.86655
39.892578	-15.650704	-420.92654
39.992188	-15.812834	-422.79581
40.091797	-15.898667	-424.51248
40.191406	-16.041723	-426.83951
40.291016	-16.013111	-427.75507
40.390625	-16.222927	-429.73877
40.490234	-16.232464	-431.49356
40.589844	-16.394592	-433.47726
40.689453	-16.480427	-435.49911
40.789063	-16.652092	-437.1395
40.888672	-16.699778	-439.39023
40.988281	-16.804686	-441.52655
41.087891	-16.861908	-442.89987
41.1875	-16.976353	-444.69284
41.287109	-17.090796	-446.48578
41.386719	-17.195704	-448.39319
41.486328	-17.252926	-449.61395
41.585938	-17.424593	-451.55951
41.685547	-17.519962	-453.58136
41.785156	-17.577185	-455.83209
41.884766	-17.634407	-457.70135
41.984375	-17.825148	-459.45615
42.083984	-17.891907	-460.67691
42.183594	-18.025425	-462.8132
42.283203	-18.13987	-464.22467
42.382813	-18.197092	-466.43726
42.482422	-18.282927	-468.57358
42.582031	-18.387833	-469.79431
42.681641	-18.502277	-471.39651
42.78125	-18.597649	-473.11319
42.880859	-18.673944	-475.36392
42.980469	-18.788389	-476.69913
43.080078	-18.921907	-478.0343
43.179688	-19.017277	-480.39948
43.279297	-19.093575	-481.58209
43.378906	-19.141258	-483.71838
43.478516	-19.274776	-485.24429
43.578125	-19.370148	-487.45688
43.677734	-19.541815	-489.55505
43.777344	-19.570425	-490.12726
43.876953	-19.723019	-492.11096
43.976563	-19.780241	-493.78949
44.076172	-19.932833	-495.77319
44.175781	-20.009129	-497.7569
44.275391	-20.018665	-499.39725
44.375	-20.152184	-501.15207
44.474609	-20.238018	-502.25836
44.574219	-20.438295	-504.58542
44.673828	-20.485981	-506.68356
44.773438	-20.629036	-507.21762
44.873047	-20.695795	-509.39206
44.972656	-20.78163	-511.37576
45.072266	-20.83885	-512.67279
45.171875	-21.058203	-514.96167
45.271484	-21.115425	-515.68652
45.371094	-21.191721	-517.89911
45.470703	-21.248943	-519.04358
45.570313	-21.363388	-521.63763
45.669922	-21.468296	-522.6676
45.769531	-21.592278	-524.00281
45.869141	-21.668573	-526.25354
45.96875	-21.792555	-527.35986
46.068359	-21.878387	-528.7713
46.167969	-21.992832	-530.90759
46.267578	-22.059591	-532.50983
46.367188	-22.212183	-533.95947
46.466797	-22.317091	-535.0658
46.566406	-22.364777	-537.20209
46.666016	-22.450609	-538.76611
46.765625	-22.584127	-539.6817
46.865234	-22.698572	-541.43652
46.964844	-22.736721	-542.84796
47.064453	-22.870239	-544.25946
47.164063	-22.946535	-546.47205
47.263672	-23.08959	-547.34949
47.363281	-23.184961	-549.29504
47.462891	-23.25172	-550.21057
47.5625	-23.404314	-551.77466
47.662109	-23.432924	-553.14801
47.761719	-23.528294	-553.9491
47.861328	-23.623665	-555.85651
47.960938	-23.757183	-556.505
48.060547	-23.843018	-558.22168
48.160156	-23.938387	-559.02283
0.14941406	-23.95746	-515.87726
0.24902344	-23.919313	-510.918
0.34863281	-23.814405	-503.21207
0.44824219	-23.757183	-496.15466
0.54785156	-23.604591	-489.05911
0.64746094	-23.528294	-481.92542
0.74707031	-23.461535	-475.21133
0.84667969	-23.385239	-468.53543
0.94628906	-23.22311	-461.89764
1.0458984	-23.08959	-454.53506
1.1455078	-23.06098	-448.16431
1.2451172	-22.956072	-441.06876
1.3447266	-22.870239	-434.39282
1.4443359	-22.765331	-427.86951
1.5439453	-22.631813	-421.72766
1.6435547	-22.517368	-415.08987
1.7431641	-22.393387	-409.59656
1.8427734	-22.374313	-403.34024
1.9423828	-22.259869	-397.04581
2.0419922	-22.135887	-390.75137
2.1416016	-22.059591	-384.83841
2.2412109	-22.021442	-378.58212
2.3408203	-21.840239	-372.09692
2.4404297	-21.754406	-367.06137
2.5400391	-21.697184	-361.37729
