Sec	mm	kN							
5.6337891	18.562864	137.61679							
5.7333984	18.439428	134.40305							
5.8330078	18.410942	130.99802							
5.9326172	18.287506	127.70776							
6.0322266	18.211546	124.87662							
6.1318359	18.06912	121.50984							
6.2314453	17.945684	117.79874							
6.3310547	17.831743	114.35545							
6.4306641	17.679821	111.37127							
6.5302734	17.679821	108.42535							
6.6298828	17.575377	104.71424							
6.7294922	17.451941	102.18916							
6.8291016	17.39497	99.740601							
6.9287109	17.195574	96.259056							
7.0283203	17.176582	92.777512							
7.1279297	17.129108	89.755066							
7.2275391	16.958197	86.770882							
7.3271484	16.87274	84.016251							
7.4267578	16.720819	81.376396							
7.5263672	16.606878	78.774803							
7.6259766	16.597383	75.599319							
7.7255859	16.445463	72.53862							
7.8251953	16.360006	70.128319							
7.9248047	16.255562	67.718018							
8.0244141	16.198591	64.925125							
8.1240234	16.056164	62.208755							
8.2236328	15.970709	59.262829							
8.3232422	15.904243	57.120338							
8.4228516	15.742827	54.863071							
8.5224609	15.676362	51.993664							
8.6220703	15.562421	49.736397							
8.7216797	15.457975	47.173058							
8.8212891	15.353529	45.221863							
8.9208984	15.258578	42.42897							
9.0205078	15.239589	40.095188							
9.1201172	15.097162	38.220509							
9.2197266	15.030697	35.771946							
9.3193359	14.907261	33.859009							
9.4189453	14.783825	31.984329							
9.5185547	14.71736	29.191439							
9.6181641	14.593924	26.551584							
9.7177734	14.479982	24.791681							
9.8173828	14.413517	23.299589							
9.9169922	14.261596	21.157097							
10.016602	14.214121	19.014606							
10.116211	14.128665	17.02515							
10.21582	14.014725	15.571318							
10.31543	13.872298	14.194002							
10.415039	13.796338	12.893204							
10.514648	13.710882	10.788972							
10.614258	13.577951	9.3733978							
10.713867	13.44502	7.4222007							
10.813477	13.40704	5.7770734							
10.913086	13.264614	4.3997579							
11.012695	13.207644	2.8311486							
11.112305	13.065217	0.72691637							
11.211914	12.979761	-1.0329869							
11.311523	12.856326	-2.4103024							
11.411133	12.78986	-3.2137365							
11.510742	12.7139	-4.9353809							
11.610352	12.637939	-6.2744379							
11.709961	12.486018	-7.8813062							
11.80957	12.381572	-9.3733978							
11.90918	12.305612	-10.635938							
12.008789	12.220156	-11.860218							
12.108398	12.068234	-12.701911							
12.208008	12.02076	-13.96445							
12.307617	11.906818	-15.341765							
12.407227	11.745402	-16.680822							
12.506836	11.735908	-17.484257							
12.606445	11.583986	-18.823313							
12.706055	11.489036	-19.741524							
12.805664	11.40358	-20.313745							
12.905273	11.299134	-21.038561							
13.004883	11.204184	-21.915968							
13.104492	11.080748	-23.327448							
13.204102	10.966806	-24.166708							
13.303711	10.909836	-24.548189							
13.40332	10.795896	-25.005966							
13.50293	10.691449	-25.578188							
13.602539	10.587004	-26.417448							
13.702148	10.416092	-27.142262							
13.801758	10.416092	-27.905226							
13.901367	10.292657	-28.363003							
14.000977	10.18821	-28.363003							
14.100586	10.09326	-28.668188							
14.200195	9.9793186	-29.545595							
14.299805	9.9033585	-30.232262							
14.399414	9.8179026	-30.499298							
14.499023	9.7134571	-31.033373							
14.598633	9.5995159	-31.224113							
14.698242	9.4570904	-31.643742							
14.797852	9.4096146	-31.91078							
14.897461	9.3431492	-32.406704							
14.99707	9.2102184	-32.940781							
15.09668	9.0582972	-33.322262							
15.196289	8.982337	-34.008926							
15.295898	8.8778906	-34.199669							
15.395508	8.7449598	-34.695595							
15.495117	8.6784945	-34.962631							
15.594727	8.5930386	-35.305965							
15.694336	8.5265732	-36.030777							
15.793945	8.412632	-36.450409							
15.893555	8.2512159	-36.755592							
15.993164	8.16576	-37.442261							
16.092773	8.1087904	-37.671146							
16.192383	8.004344	-38.205223							
16.291992	7.8714132	-38.891888							
16.391602	7.7574725	-39.158924							
16.491211	7.719492	-39.960037							
16.59082	7.5770659	-39.921886							
16.69043	7.5200958	-40.723							
16.790039	7.4156499	-41.104481							
16.889648	7.3206992	-42.058186							
16.989258	7.2257485	-42.325222							
17.088867	7.1023126	-43.050034							
17.188477	7.0358472	-43.317074							
17.288086	6.9124112	-43.660404							
17.387695	6.8174605	-44.194481							
17.487305	6.7130146	-44.957443							
17.586914	6.6180639	-45.22448							
17.686523	6.5231133	-45.605961							
17.786133	6.390182	-46.178181							
17.885742	6.2762413	-46.63596							
17.985352	6.2192707	-47.170033							
18.084961	6.0958352	-47.704109							
18.18457	6.0198746	-48.543365							
18.28418	5.9723992	-49.49707							
18.383789	5.820478	-50.374477							
18.483398	5.716032	-50.56522							
18.583008	5.6020913	-51.290031							
18.682617	5.5166359	-51.633366							
18.782227	5.3647146	-52.396328							
18.881836	5.288754	-52.81596							
18.981445	5.1843081	-53.426327							
19.081055	5.1178427	-53.960403							
19.180664	5.041882	-54.837811							
19.280273	4.899456	-55.371883							
19.379883	4.8140006	-56.516327							
19.479492	4.7095547	-56.821514							
19.579102	4.6051087	-57.126698							
19.678711	4.5006633	-58.423733							
19.77832	4.4057121	-58.843365							
19.87793	4.3012667	-59.987808							
19.977539	4.2158108	-60.521881							
20.077148	4.0543947	-60.97966							
20.176758	4.0164146	-61.780769							
20.276367	3.9214637	-62.39114							
20.375977	3.817018	-63.306698							
20.475586	3.7315624	-63.955215							
20.575195	3.6081264	-64.718178							
20.674805	3.551156	-65.519287							
20.774414	3.4562051	-66.587433							
20.874023	3.3232741	-67.502991							
20.973633	3.2093334	-68.3041							
21.073242	3.1143827	-68.876328							
21.172852	3.0574121	-69.334099							
21.272461	2.9054911	-70.440399							
21.37207	2.8295305	-71.165215							
21.47168	2.7060945	-71.737434							
21.571289	2.6301341	-72.80558							
21.670898	2.5161932	-73.530396							
21.770508	2.4402325	-74.293358							
21.870117	2.3452818	-75.437805							
21.969727	2.2313411	-76.620399							
22.069336	2.0604298	-77.421509							
22.168945	2.0319445	-78.489655							
22.268555	1.9844692	-79.100021							
22.368164	1.823053	-79.824837							
22.467773	1.7091122	-80.816689							
22.567383	1.6236565	-81.23632							
22.666992	1.4622403	-82.190025							
22.766602	1.3957748	-82.876694							
22.866211	1.291329	-84.517059							
22.96582	1.2248635	-85.432617							
23.06543	1.1204177	-86.081131							
23.165039	1.0159719	-86.920395							
23.264648	0.97799164	-87.8741							
23.364258	0.85455573	-89.400024							
23.463867	0.70263463	-89.934097							
23.563477	0.62667406	-91.078537							
23.663086	0.49374303	-92.490021							
23.762695	0.43677261	-93.558167							
23.862305	0.33232683	-94.435577							
23.961914	0.18990077	-95.465576							
24.061523	0.066464841	-96.533722							
24.161133	0.056969773	-97.334831							
24.260742	-0.12343658	-98.326683							
24.360352	-0.17091194	-99.509277							
24.459961	-0.29434785	-100.73002							
24.55957	-0.36081335	-102.25594							
24.65918	-0.52222955	-103.0952							
24.758789	-0.62667537	-104.27779							
24.858398	-0.68364578	-105.00261							
24.958008	-0.75960636	-106.22335							
25.057617	-0.86405212	-107.55853							
25.157227	-0.94001269	-108.47409							
25.256836	-1.0634487	-109.65668							
25.356445	-1.1868845	-111.10631							
25.456055	-1.2628452	-112.25076							
25.555664	-1.3957762	-113.62409							
25.655273	-1.509717	-114.4252							
25.754883	-1.6236578	-115.64594							
25.854492	-1.652143	-116.82853							
25.954102	-1.7660838	-117.97298							
26.053711	-1.8800248	-119.6515							
26.15332	-1.9559853	-120.64335							
26.25293	-2.060431	-121.52075							
26.352539	-2.1648769	-122.93224							
26.452148	-2.2978079	-123.39001							
26.551758	-2.3642733	-125.33556							
26.651367	-2.4212439	-126.74705							
26.750977	-2.592155	-127.96779							
26.850586	-2.6301353	-128.95964							
26.950195	-2.7440763	-130.71445							
27.049805	-2.8865023	-131.97334							
27.149414	-2.9719579	-133.04149							
27.249023	-3.0574136	-134.49112							
27.348633	-3.1428692	-135.75002							
27.448242	-3.2473149	-136.58926							
27.547852	-3.3612559	-138.19148							
27.647461	-3.4182262	-139.48853							
27.74707	-3.5796425	-141.12889							
27.84668	-3.6840882	-141.85371							
27.946289	-3.7885339	-143.41779							
28.045898	-3.8360095	-144.82927							
28.145508	-3.9784355	-145.70667							
28.245117	-4.0638909	-147.1563							
28.344727	-4.1303568	-148.41519							
28.444336	-4.2632875	-149.90297							
28.543945	-4.3962188	-151.81038							
28.643555	-4.5101595	-153.10741							
28.743164	-4.5861201	-154.13741							
28.842773	-4.6335955	-154.97667							
28.942383	-4.7665262	-156.50259							
29.041992	-4.8709722	-158.25742							
29.141602	-4.9374375	-159.17296							
29.241211	-5.0039029	-160.27927							
29.34082	-5.1178441	-162.26297							
29.44043	-5.2792602	-163.21666							
29.540039	-5.3552208	-165.35297							
29.639648	-5.5071421	-166.42111							
29.739258	-5.5925975	-168.02333							
29.838867	-5.6685581	-169.70184							
29.938477	-5.7824988	-170.57925							
30.038086	-5.8584595	-171.83815							
30.137695	-5.9724002	-172.9063							
30.237305	-6.0673509	-174.20332							
30.336914	-6.1338167	-175.61481							
30.436523	-6.2477574	-177.48407							
30.536133	-6.3332133	-179.04814							
30.635742	-6.4566488	-180.53592							
30.735352	-6.5326095	-181.75667							
30.834961	-6.6085701	-183.35889							
30.93457	-6.8079667	-184.84666							
31.03418	-6.836452	-186.25815							
31.133789	-6.9219074	-187.82222							
31.233398	-7.0643334	-188.73776							
31.333008	-7.121304	-190.60703							
31.432617	-7.22575	-192.01851							
31.532227	-7.3491855	-193.73517							
31.631836	-7.4251461	-195.48999							
31.731445	-7.634038	-196.93962							
31.831055	-7.6720181	-198.00777							
31.930664	-7.7099986	-199.80074							
32.030273	-7.8334341	-201.32666							
32.129883	-7.93788	-202.96703							
32.229492	-8.0233355	-204.64554							
32.329102	-8.1657619	-206.17146							
32.428711	-8.3176832	-207.08702							
32.52832	-8.3746538	-208.65109							
32.62793	-8.4601088	-210.59665							
32.727539	-8.5360699	-212.46591							
32.827148	-8.6690006	-213.61035							
32.926758	-8.7639513	-215.13628							
33.026367	-8.8399115	-216.8911							
33.125977	-8.9728432	-218.41702							
33.225586	-9.0867834	-220.28629							
33.325195	-9.1532488	-221.7359							
33.424805	-9.2766848	-223.49072							
33.524414	-9.3241606	-225.09294							
33.624023	-9.4191113	-227.00035							
33.723633	-9.5995178	-228.64072							
33.823242	-9.675478	-230.16664							
33.922852	-9.7039633	-231.69257							
34.022461	-9.8843699	-233.1422							
34.12207	-9.9033594	-235.08775							
34.22168	-10.045786	-236.91887							
34.321289	-10.131242	-238.17775							
34.420898	-10.207202	-239.70367							
34.520508	-10.283163	-241.4585							
34.620117	-10.511045	-243.70923							
34.719727	-10.549025	-245.4259							
34.819336	-10.65347	-246.37961							
34.918945	-10.729431	-248.70663							
35.018555	-10.776906	-250.11812							
35.118164	-10.919333	-251.94923							
35.217773	-11.004788	-253.5896							
35.317383	-11.128224	-255.5733							
35.416992	-11.261155	-257.51886							
35.516602	-11.327621	-258.58701							
35.616211	-11.413076	-260.7233							
35.71582	-11.527017	-262.51627							
35.81543	-11.659948	-263.88959							
35.915039	-11.707423	-265.68256							
36.014648	-11.783384	-267.70441							
36.114258	-11.916315	-269.57367							
36.213867	-11.992275	-271.09961							
36.313477	-12.106216	-272.70181							
36.413086	-12.239147	-274.68552							
36.512695	-12.343593	-275.8681							
36.612305	-12.467029	-278.08072							
36.711914	-12.552485	-280.25516							
36.811523	-12.609455	-281.81921							
36.911133	-12.751882	-283.99368							
37.010742	-12.865822	-285.25256							
37.110352	-12.922792	-287.08368							
37.209961	-13.027238	-289.41071							
37.30957	-13.150674	-290.89847							
37.40918	-13.188655	-292.34811							
37.508789	-13.2931	-293.87402							
37.608398	-13.388051	-296.16293							
37.708008	-13.558962	-297.53625							
37.807617	-13.653913	-299.55811							
37.907227	-13.701388	-301.57996							
38.006836	-13.85331	-303.56366							
38.106445	-13.96725	-305.43292							
38.206055	-13.957755	-306.99701							
38.305664	-14.166647	-309.05701							
38.405273	-14.214122	-311.23145							
38.504883	-14.347054	-312.33774							
38.604492	-14.442004	-314.32144							
38.704102	-14.56544	-316.61032							
38.803711	-14.62241	-318.13626							
38.90332	-14.726856	-320.27255							
39.00293	-14.821807	-321.9129							
39.102539	-14.954738	-323.51514							
39.202148	-14.992718	-325.46069							
39.301758	-15.097164	-327.71143							
39.401367	-15.249084	-329.31366							
39.500977	-15.306055	-330.95401							
39.600586	-15.467471	-333.09033							
39.700195	-15.533937	-334.88327							
39.799805	-15.619392	-337.09589							
39.899414	-15.695354	-338.81253							
39.999023	-15.818789	-340.07144							
40.098633	-15.942225	-341.71179							
40.198242	-16.00869	-344.0007							
40.297852	-16.122631	-346.17514							
40.397461	-16.246067	-348.15884							
40.49707	-16.246067	-349.57031							
40.59668	-16.435968	-351.93549							
40.696289	-16.492939	-353.95734							
40.795898	-16.578394	-355.29254							
40.895508	-16.749306	-357.08551							
40.995117	-16.777792	-359.03107							
41.094727	-16.920218	-361.12921							
41.194336	-16.986683	-362.61697							
41.293945	-17.100624	-364.86771							
41.393555	-17.271536	-367.00403							
41.493164	-17.30002	-368.56808							
41.592773	-17.413961	-370.28476							
41.692383	-17.508911	-372.23032							
41.791992	-17.603863	-373.67993							
41.891602	-17.736794	-375.96881							
41.991211	-17.765278	-377.5329							
42.09082	-17.860229	-379.55475							
42.19043	-18.021646	-381.30957							
42.290039	-18.107101	-383.71289							
42.389648	-18.202051	-384.89548							
42.489258	-18.344479	-386.99365							
42.588867	-18.391953	-388.7103							
42.688477	-18.486904	-390.80844							
42.788086	-18.619835	-392.33438							
42.887695	-18.676805	-394.54697							
42.987305	-18.83839	-396.33994							
43.086914	-18.93376	-397.67511							
43.186523	-19.010056	-399.42993							
43.286133	-19.153112	-402.02402							
43.385742	-19.191259	-403.51178							
43.485352	-19.334316	-404.99957							
43.584961	-19.362926	-406.8688							
43.68457	-19.467834	-409.00513							
43.78418	-19.610889	-411.06512							
43.883789	-19.668112	-412.93436							
43.983398	-19.811167	-414.26956							
44.083008	-19.916075	-416.02438							
44.182617	-19.96376	-417.51215							
44.282227	-20.135426	-419.76288							
44.381836	-20.230797	-420.79288							
44.481445	-20.316629	-422.35696							
44.581055	-20.364315	-423.69214							
44.680664	-20.497833	-425.10364							
44.780273	-20.564592	-426.32437							
44.879883	-20.679037	-427.77399							
44.979492	-20.841167	-428.53696							
